body-8806,g,286,23,3846,23485,2405,3946
body-8807,g,241,21,15636,13924,6216,4141
body-8808,r,727,92,12887,23825,2131,1875
body-8809,b,305,52,14815,1464,6543,9346
body-8810,r,582,100,22980,8860,4128,4394
body-8811,g,488,66,5963,7447,965,2529
body-8812,r,265,7,17712,63,8824,7560
body-8813,r,271,84,3074,4716,7098,773
body-8814,g,479,73,13412,32452,347,1903
body-8815,r,693,38,16704,22968,3658,3533
body-8816,r,744,64,1225,22040,4032,758
body-8817,b,168,46,10672,27132,1309,9559
body-8818,g,408,76,25413,20301,1550,6820
body-8819,b,488,93,17080,5856,8395,7839
body-8820,g,581,90,6366,23062,5070,1618
body-8821,b,593,70,31301,20676,8401,5657
body-8822,g,486,50,18228,14073,2598,3974
body-8823,r,951,70,30325,29505,1936,5635
body-8824,r,790,51,9709,25202,8426,7255
body-8825,r,889,19,17850,28232,9305,5605
body-8826,r,77,48,3233,16047,3839,1790
body-8827,r,395,72,23880,30806,4221,7373
body-8828,r,85,53,23806,8382,5191,1575
body-8829,r,95,48,4322,10369,6506,5306
body-8830,g,760,1,18180,13110,1009,69
body-8831,b,415,61,10866,25929,5887,2212
body-8832,g,904,90,30131,25542,4694,1141
body-8833,g,267,29,18660,4457,2200,1468
body-8834,g,516,82,1161,6708,3612,871
body-8835,g,162,44,1344,23077,1864,369
body-8836,b,578,97,16019,5801,11,465
body-8837,r,168,98,23033,4805,1412,3868
body-8838,g,481,93,9731,23142,374,1959
body-8839,g,358,60,15334,12093,7598,361
body-8840,b,177,91,12178,14643,1885,4517
body-8841,g,977,32,3432,17458,4804,5411
body-8842,r,963,27,1808,29473,6995,3669
body-8843,g,488,38,25500,1244,9295,3527
body-8844,g,729,77,10981,19838,5540,2622
body-8845,r,314,99,19134,6003,5874,2164
body-8846,r,949,61,17032,24329,3462,8828
body-8847,g,994,67,8696,22318,5384,5133
body-8848,r,945,60,22534,30409,1630,4141
body-8849,r,697,31,6226,18170,4953,7715
body-8850,b,711,4,7980,32273,6231,3840
body-8851,r,54,73,7051,8815,4856,9516
body-8852,r,236,99,17667,17816,6018,3487
body-8853,b,661,51,30457,12981,220,4944
body-8854,b,897,67,28812,8883,7366,3750
body-8855,g,324,29,17343,25426,7087,98
body-8856,g,75,67,14859,27916,5145,4875
body-8857,g,631,18,29958,5914,487,3592
body-8858,b,936,9,30777,7792,3615,7284
body-8859,b,447,3,2544,32692,4188,8515
body-8860,r,704,92,27450,23941,2121,4363
body-8861,g,575,100,5253,19061,8715,2221
body-8862,g,377,15,4909,27019,1181,204
body-8863,b,4,26,8137,25474,1702,9227
body-8864,g,118,62,29861,119,3267,1277
body-8865,r,129,48,24760,27761,9477,5733
body-8866,b,468,56,16248,16898,8452,1892
body-8867,r,659,75,21730,24040,5945,4915
body-8868,b,607,98,19617,4490,3888,412
body-8869,r,832,59,20178,13286,2575,880
body-8870,r,34,63,17964,24014,2697,5673
body-8871,g,538,79,17303,2748,8100,1809
body-8872,b,790,71,6233,20725,9959,8169
body-8873,g,794,32,17908,18146,475,1566
body-8874,r,665,40,5514,3164,1957,3924
body-8875,r,134,94,19242,21545,2449,5349
body-8876,r,286,72,3728,2844,962,2526
body-8877,g,189,53,27237,18682,7915,9744
body-8878,g,343,27,5997,25419,7658,188
body-8879,r,644,34,4893,22688,8694,6369
body-8880,r,242,28,21683,12648,2225,3189
body-8881,b,601,15,2070,3026,7541,5693
body-8882,b,685,45,4087,21096,7941,8717
body-8883,r,457,52,5066,16636,8059,6984
body-8884,g,494,95,546,102,9870,1829
body-8885,r,519,69,14421,3563,8022,9369
body-8886,g,150,20,20604,15079,4644,4279
body-8887,b,877,62,24644,21236,6971,2698
body-8888,b,37,69,13760,28452,2883,2157
body-8889,b,193,46,7888,13229,3157,7488
body-8890,b,161,53,19116,26083,361,1419
body-8891,g,430,9,11634,19398,8015,7583
body-8892,g,501,29,27065,25544,5225,5269
body-8893,g,267,54,22990,26293,2266,2536
body-8894,b,98,56,20484,30233,5296,8483
body-8895,b,411,65,21097,20258,5959,1201
body-8896,g,384,95,29075,26994,370,6611
body-8897,g,425,89,426,1888,8671,648
body-8898,r,207,83,2422,12513,3277,1424
body-8899,r,582,79,15882,30293,540,3679
body-8900,b,523,59,20088,25428,729,3402
body-8901,r,850,32,21392,23704,8262,547
body-8902,g,58,30,29527,14957,1849,9480
body-8903,g,622,70,7645,19383,2883,4191
body-8904,r,228,9,17858,30991,8632,2264
body-8905,g,780,61,25467,28126,5404,3450
body-8906,g,441,62,27018,8517,7214,7904
body-8907,g,972,9,12846,15959,1107,8835
body-8908,g,488,8,26056,14417,1961,1856
body-8909,g,696,18,29039,29592,1742,5296
body-8910,g,510,64,4075,21763,3856,5031
body-8911,b,765,91,2918,23012,3050,9584
body-8912,r,218,51,25832,10157,34,9205
body-8913,r,481,80,15859,18845,3290,6495
body-8914,b,108,16,8959,25675,7311,4756
body-8915,g,961,84,11435,20191,4427,5546
body-8916,b,883,33,1749,18106,7722,698
body-8917,b,143,95,31186,4095,8600,2059
body-8918,r,870,6,31962,7694,5610,9378
body-8919,r,818,87,20411,5887,3771,1460
body-8920,g,758,54,29731,14191,1296,4711
body-8921,b,793,5,11539,26136,2936,1157
body-8922,g,286,5,23120,29184,2790,2634
body-8923,r,296,100,17925,16869,2445,5078
body-8924,r,250,2,12305,3262,8863,1325
body-8925,r,204,60,12598,27608,9566,8067
body-8926,b,437,26,11359,11351,1055,9761
body-8927,b,507,7,13065,13825,9836,6415
body-8928,b,85,3,6294,31343,138,8236
body-8929,r,493,89,6833,30029,6924,1054
body-8930,r,214,67,476,26823,8382,386
body-8931,b,985,33,7154,29124,7288,9710
body-8932,r,463,42,7342,25151,1662,628
body-8933,g,46,82,11691,7284,1073,4108
body-8934,r,528,21,21854,22714,4940,5549
body-8935,r,186,78,2162,6408,6691,9547
body-8936,r,525,21,5350,31290,2168,6890
body-8937,r,504,86,14839,7487,7296,1454
body-8938,b,219,50,19304,14548,9221,2512
body-8939,r,200,28,12510,23228,9148,1386
body-8940,b,407,81,27174,2133,2083,1163
body-8941,r,332,19,31315,10214,6418,2364
body-8942,g,626,58,11483,4519,4848,5718
body-8943,g,980,79,30091,31444,6877,3459
body-8944,g,363,14,30398,28496,183,7543
body-8945,g,175,43,21219,5491,7806,9568
body-8946,r,161,76,10650,8114,7069,4958
body-8947,r,413,61,7016,3184,4657,459
body-8948,g,451,23,19892,2251,735,118
body-8949,r,742,87,2792,10889,360,6208
body-8950,g,777,12,12159,32416,6080,5102
body-8951,g,323,12,2524,10315,4793,3511
body-8952,r,452,87,21581,2215,9257,1567
body-8953,b,119,69,24006,21620,7914,7680
body-8954,g,562,32,24958,29631,7869,1833
body-8955,g,188,93,1505,11111,4032,9763
body-8956,r,249,4,23002,26015,7459,2138
body-8957,b,808,45,32565,3191,6336,7926
body-8958,g,160,95,31512,29631,4645,9438
body-8959,b,902,71,9826,18935,9627,5021
body-8960,r,975,75,6597,807,4227,9603
body-8961,r,517,10,28358,19793,1079,1007
body-8962,b,609,29,11267,16301,2320,6626
body-8963,r,509,84,32210,653,7638,8775
body-8964,g,545,100,21467,6276,3415,6481
body-8965,g,245,90,13978,18193,6918,9475
body-8966,r,836,20,14360,13615,2026,4895
body-8967,b,541,43,13582,15749,9388,92
body-8968,b,543,91,26332,4397,1279,4486
body-8969,r,845,78,29022,15644,6318,6884
body-8970,r,262,50,26492,11777,5458,7117
body-8971,r,603,7,4981,9393,1958,5890
body-8972,b,27,46,6465,25185,3863,5273
body-8973,r,752,22,13195,14972,7087,1165
body-8974,g,586,91,4883,2735,9137,5152
body-8975,g,112,30,12357,32582,7110,6849
body-8976,g,460,9,31821,4618,7017,9745
body-8977,r,837,53,13276,2155,6396,808
body-8978,b,599,1,22818,17557,2664,2019
body-8979,b,783,89,18744,7687,2645,6307
body-8980,g,854,91,5463,27345,5667,1619
body-8981,r,683,80,20239,4896,1185,607
body-8982,g,310,23,17987,8981,2045,9124
body-8983,r,839,38,31327,9136,9691,6157
body-8984,b,401,39,14678,6531,3780,1342
body-8985,r,937,73,17120,10457,4802,4887
body-8986,r,107,82,32398,28696,823,4081
body-8987,b,300,47,21311,13734,2526,4188
body-8988,r,472,47,18093,12195,2733,7750
body-8989,g,506,89,15427,16169,4374,6826
body-8990,b,595,58,13062,18375,8584,7922
body-8991,r,402,2,1323,24796,9517,1810
body-8992,g,637,71,10553,18256,2437,9279
body-8993,b,152,86,5345,10883,4901,1012
body-8994,r,847,96,28482,24458,2970,2152
body-8995,g,986,21,9953,16136,6238,3203
body-8996,b,571,5,21657,17498,5549,6859
body-8997,g,126,14,23510,29704,6719,3552
body-8998,g,8,75,2908,24642,9500,6310
body-8999,g,737,60,18791,10248,3189,8219
body-9000,b,980,7,8381,28320,357,5382
body-9001,b,227,7,1450,14734,9566,3027
body-9002,g,547,13,19999,12227,7199,5245
body-9003,r,85,41,23080,31631,3655,1794
body-9004,b,316,41,13490,25004,9278,7744
body-9005,r,844,53,24461,17393,9437,3673
body-9006,r,846,71,2924,17813,1564,9549
body-9007,g,490,31,3659,20244,9647,3251
body-9008,r,589,60,27564,3474,6865,1404
body-9009,r,235,92,8663,16286,4057,862
body-9010,b,188,76,19181,26348,568,2793
body-9011,b,157,41,21331,3068,6559,3161
body-9012,r,36,87,24661,17669,4879,2696
body-9013,g,30,62,15807,17244,3336,9648
body-9014,g,469,49,17150,26084,8602,6891
body-9015,g,784,57,253,18950,8778,8571
body-9016,r,180,81,2645,5307,2171,3308
body-9017,g,97,16,16986,4446,1080,1523
body-9018,b,450,80,13273,16386,8972,1369
body-9019,b,14,59,18518,29176,3648,6393
body-9020,b,113,30,6690,24579,309,6935
body-9021,g,343,52,29912,16007,3259,2309
body-9022,g,791,4,28417,14312,2800,7238
body-9023,g,624,68,7196,29832,6042,8983
body-9024,g,487,83,32521,32421,2088,5415
body-9025,b,901,47,30714,11260,9088,3555
body-9026,b,633,40,5872,18008,933,8669
body-9027,b,527,76,3671,8590,9239,1881
body-9028,g,556,48,17277,22521,454,9160
body-9029,r,601,35,7895,32496,3011,2683
body-9030,r,250,99,25348,32364,3930,1898
body-9031,b,92,14,24375,27495,968,8192
body-9032,b,595,92,11168,14155,8546,9488
body-9033,g,619,40,18129,684,1064,5155
body-9034,g,921,3,29607,16659,6737,7354
body-9035,b,670,98,14641,8876,2632,1267
body-9036,b,458,24,16912,21871,6526,8105
body-9037,b,585,74,21714,8413,9701,233
body-9038,r,888,37,702,23503,7144,1205
body-9039,r,482,63,22101,30229,4430,3569
body-9040,b,502,62,16116,21408,9734,1535
body-9041,r,607,6,12747,23587,4415,1292
body-9042,g,728,28,31829,28334,1044,1066
body-9043,b,280,3,2802,17064,534,7654
body-9044,r,621,77,30022,9118,3564,652
body-9045,r,239,69,25199,30935,4087,2251
body-9046,b,976,100,19337,13703,1023,1627
body-9047,r,844,48,29037,38,1950,107
body-9048,r,36,88,12898,6408,5413,3553
body-9049,g,222,36,5676,16411,85,1085
body-9050,r,526,61,26549,4214,6819,2617
body-9051,g,995,4,13150,21943,2926,979
body-9052,r,810,39,15312,8182,7571,8278
body-9053,b,297,78,18795,2344,8644,288
body-9054,r,660,52,28129,26522,7398,4417
body-9055,g,384,24,11245,8916,858,3379
body-9056,b,5,42,22350,21723,1412,9588
body-9057,b,583,91,22281,29908,1263,4806
body-9058,g,6,50,21095,17933,600,2040
body-9059,g,670,16,24428,2165,1531,3650
body-9060,r,499,7,2338,31130,587,6753
body-9061,r,207,78,5397,1890,6107,2204
body-9062,b,98,60,30439,18468,2059,4308
body-9063,g,895,17,1078,15996,2411,8914
body-9064,g,283,7,29854,999,8670,4605
body-9065,g,67,45,22732,3215,8997,6684
body-9066,g,873,29,12398,14569,1859,828
body-9067,b,501,23,6342,16738,3248,3037
body-9068,g,317,7,2804,16609,3248,156
body-9069,r,718,43,32210,29146,7422,6789
body-9070,g,446,85,2530,31447,8302,7425
body-9071,b,888,29,17179,9249,2060,3346
body-9072,g,479,17,29756,18925,7615,3204
body-9073,b,43,41,19634,787,9093,5641
body-9074,g,268,65,20145,6100,5381,4781
body-9075,g,712,99,30028,4705,2980,1905
body-9076,r,217,17,24259,18132,6976,3224
body-9077,b,231,49,23704,13606,4021,1240
body-9078,r,412,44,10682,5236,1987,940
body-9079,b,444,84,4968,20198,6990,4757
body-9080,g,211,41,8342,14625,937,8820
body-9081,g,17,64,19534,27434,4848,747
body-9082,r,143,9,25724,25196,964,9210
body-9083,g,99,28,5776,14905,6319,802
body-9084,b,957,12,22351,19637,8575,8027
body-9085,g,807,59,28277,24997,3963,6739
body-9086,r,529,82,4734,3668,4354,2572
body-9087,b,233,54,26967,11670,7972,9247
body-9088,b,807,81,29216,27052,3393,190
body-9089,b,787,77,17669,11298,8746,5683
body-9090,b,415,53,13566,1186,2924,7825
body-9091,b,301,21,31065,13846,2272,3910
body-9092,g,618,12,21021,884,9541,4510
body-9093,g,711,86,26632,28918,6861,1355
body-9094,b,345,24,8925,2532,2504,2267
body-9095,r,938,68,14874,31774,7863,6697
body-9096,r,470,16,27854,24875,5537,885
body-9097,g,166,86,13202,20302,4012,1318
body-9098,b,67,10,16586,16957,4139,5514
body-9099,g,75,32,5410,25352,8601,9622
body-9100,b,741,24,7413,23354,8844,897
body-9101,r,379,54,22788,7037,5456,2118
body-9102,r,280,11,21934,25635,9334,1592
body-9103,r,11,58,854,11535,5489,2767
body-9104,g,632,91,3485,18992,1718,8433
body-9105,r,174,43,12162,23941,1108,6669
body-9106,g,424,8,1881,29270,5890,7115
body-9107,b,901,93,19353,12160,1039,1827
body-9108,b,881,81,27492,8928,5973,9652
body-9109,b,85,70,24498,15844,9803,3967
body-9110,b,780,75,19307,6436,8814,1911
body-9111,r,208,28,8868,25375,4036,3920
body-9112,b,80,88,18441,31678,5393,5439
body-9113,g,193,100,18104,19616,865,2439
body-9114,b,519,81,22660,2780,729,1154
body-9115,r,997,51,10275,23768,6829,2509
body-9116,r,857,42,23609,30582,6370,9469
body-9117,g,474,71,11374,20117,8727,4935
body-9118,r,822,66,25520,30608,3051,5358
body-9119,b,765,99,32017,31399,9282,8243
body-9120,b,805,5,5014,20687,7464,9037
body-9121,r,955,68,10472,31999,250,8020
body-9122,r,947,57,13837,31759,8809,8513
body-9123,r,661,76,28501,20682,6591,1852
body-9124,b,40,48,3849,959,5434,1575
body-9125,g,41,14,21799,25411,9444,6672
body-9126,b,39,85,26302,9250,5753,2279
body-9127,r,212,23,30365,8997,2788,8030
body-9128,g,947,19,2378,20432,3171,9136
body-9129,b,817,63,8989,18178,918,3673
body-9130,g,270,14,17685,23559,1713,9884
body-9131,b,312,16,32378,30453,521,9033
body-9132,r,27,26,18860,4018,1082,9903
body-9133,r,97,61,30946,18017,7204,2290
body-9134,r,943,4,16124,27947,1943,3171
body-9135,r,429,97,14782,2233,5557,4959
body-9136,b,441,89,4398,8737,9698,528
body-9137,r,713,87,27445,6290,7634,3585
body-9138,b,523,20,20389,25132,372,2635
body-9139,r,414,56,31506,12894,5056,7123
body-9140,r,347,63,11712,24569,4241,7912
body-9141,r,578,49,13109,7335,3103,1688
body-9142,b,173,87,17010,28175,3466,467
body-9143,g,567,33,20187,3498,8342,8101
body-9144,b,619,13,8146,23447,7412,7624
body-9145,b,78,40,15201,8856,5025,3464
body-9146,r,276,16,22055,12989,1991,924
body-9147,g,787,2,21071,24299,7886,8237
body-9148,r,798,5,32292,25971,674,1862
body-9149,r,824,2,24526,6802,2992,2050
body-9150,r,221,9,3151,708,282,9743
body-9151,b,2,19,979,5088,1802,6662
body-9152,b,743,19,969,4604,6735,1992
body-9153,r,767,90,15784,5762,6949,1167
body-9154,r,635,82,12524,31308,8486,3519
body-9155,r,414,41,2200,25319,5584,9388
body-9156,r,413,19,29820,15540,4756,292
body-9157,g,286,72,11755,18914,1333,291
body-9158,r,787,66,26210,2904,5236,4161
body-9159,g,287,35,9078,22121,2233,5737
body-9160,b,106,52,17191,17548,9277,4213
body-9161,b,702,72,18275,29635,1449,349
body-9162,b,195,82,16806,22846,2670,4874
body-9163,b,412,8,22792,20611,649,300
body-9164,r,221,48,9905,32130,563,8880
body-9165,g,167,59,994,24347,6609,1747
body-9166,r,242,11,17059,32617,8009,3865
body-9167,b,684,59,32009,21238,9920,6619
body-9168,r,218,87,2312,4984,2890,6215
body-9169,g,379,17,25793,25937,8314,4811
body-9170,r,998,41,13549,8014,8722,2837
body-9171,r,172,68,9454,5969,5183,218
body-9172,r,104,77,31856,23127,1070,3019
body-9173,r,412,48,12953,7943,4443,188
body-9174,g,714,32,17577,20908,2540,3081
body-9175,g,387,74,15301,17245,285,3516
body-9176,b,868,3,8970,18277,2074,7480
body-9177,g,8,48,13378,12071,1143,6949
body-9178,r,678,94,21436,22281,6121,7917
body-9179,b,611,49,13133,17865,2731,6681
body-9180,b,516,33,13480,4068,5736,8732
body-9181,r,315,61,30989,21553,7359,2558
body-9182,r,427,74,23347,9065,7478,6007
body-9183,b,9,37,3670,10007,4901,2672
body-9184,r,734,34,3792,10476,9071,8345
body-9185,b,285,2,4670,11204,4182,2622
body-9186,b,615,61,25843,8529,444,1955
body-9187,r,504,79,16475,23239,155,7760
body-9188,r,297,80,31502,9354,2362,4508
body-9189,r,765,47,22477,21610,554,7181
body-9190,b,685,83,27041,18428,6260,3808
body-9191,r,625,40,7774,23746,1904,8353
body-9192,b,635,54,6015,10265,3541,9934
body-9193,g,348,9,5213,22952,7040,1627
body-9194,r,425,69,7892,24796,7194,1116
body-9195,g,767,12,23811,9993,2753,6248
body-9196,b,285,83,3483,30689,717,4874
body-9197,b,741,96,13437,5702,3695,527
body-9198,b,10,12,378,6227,8517,6994
body-9199,g,57,76,22513,19358,2425,2922
body-9200,r,572,61,835,21486,2920,1806
body-9201,g,972,41,21790,30939,9713,756
body-9202,g,456,59,10377,13747,789,1681
body-9203,g,984,50,7781,16051,2004,96
body-9204,b,857,21,29195,8755,8579,422
body-9205,b,453,80,19797,22173,2119,849
body-9206,r,9,88,11239,5749,47,9535
body-9207,r,570,88,280,7442,5361,5484
body-9208,g,931,51,20681,8671,906,3926
body-9209,g,168,21,3923,14440,8267,1400
body-9210,r,166,12,11162,18614,1045,5695
body-9211,b,38,35,7508,31436,572,2026
body-9212,b,499,9,15198,9215,4173,9576
body-9213,b,99,66,31906,19980,5739,3761
body-9214,g,635,54,17204,24823,712,2207
body-9215,b,818,30,8529,1574,3067,4619
body-9216,b,184,29,1220,1366,6017,6966
body-9217,r,815,96,2465,29660,6978,168
body-9218,r,662,1,30074,26389,4194,4326
body-9219,b,299,67,17877,2753,1640,3693
body-9220,g,236,77,24408,25977,2099,6809
body-9221,b,190,11,19522,30324,1210,5140
body-9222,b,623,81,23636,30342,4303,4893
body-9223,r,267,1,14603,8456,7087,3519
body-9224,b,822,70,1898,22319,4869,8625
body-9225,r,292,70,20995,202,3280,2537
body-9226,r,953,7,10489,28119,8188,7867
body-9227,b,352,75,30372,5599,8713,724
body-9228,g,393,43,7171,1543,578,5366
body-9229,r,668,67,22827,24696,1799,1504
body-9230,g,103,79,16475,18787,7395,3654
body-9231,g,100,3,18733,22153,8201,8149
body-9232,r,245,94,4598,3386,9555,1503
body-9233,g,373,99,18758,3144,2561,9972
body-9234,b,146,7,32721,1365,213,1752
body-9235,g,8,62,28848,27867,3142,6764
body-9236,r,988,84,27946,31684,8951,7074
body-9237,r,261,78,1763,6401,506,656
body-9238,r,690,1,30211,8928,168,159
body-9239,g,221,66,10894,22431,1417,6733
body-9240,b,280,86,11302,16830,7422,9308
body-9241,g,981,17,32396,2161,1302,7304
body-9242,g,516,41,7195,11453,5715,281
body-9243,g,452,45,5788,19275,6584,7784
body-9244,g,147,7,4573,766,8663,5394
body-9245,b,486,23,774,7867,8124,1333
body-9246,g,131,100,23338,22246,3464,9710
body-9247,r,197,34,13692,9956,5907,1020
body-9248,r,638,19,14780,2802,3867,4616
body-9249,b,740,60,23243,10723,4531,6965
body-9250,b,497,23,27097,5521,273,3599
body-9251,b,286,85,31806,10540,2878,478
body-9252,b,758,72,8690,23994,25,4049
body-9253,g,433,16,6341,26519,2413,337
body-9254,g,279,67,20049,18288,3950,4398
body-9255,r,453,39,14648,12819,959,1818
body-9256,r,323,44,6143,8836,5843,1575
body-9257,g,148,47,7245,30016,2691,1792
body-9258,b,178,76,4204,20264,5117,2383
body-9259,b,497,49,17954,7261,5305,8600
body-9260,b,475,24,13184,25389,9240,2108
body-9261,b,490,86,21603,30281,9264,4845
body-9262,r,168,49,26653,14351,4906,5486
body-9263,g,564,21,17269,31632,1336,1219
body-9264,g,278,3,19258,23829,4547,1856
body-9265,g,236,31,8751,23727,7281,1300
body-9266,b,188,60,29725,16938,4425,865
body-9267,b,524,71,22790,18976,2190,1254
body-9268,g,99,5,4196,24386,9972,6965
body-9269,g,322,48,30393,32714,4524,6658
body-9270,g,950,74,17623,29030,8962,1361
body-9271,r,715,58,14303,21470,6959,168
body-9272,r,219,70,15417,29113,8813,2784
body-9273,g,488,65,2021,27994,382,7133
body-9274,r,215,29,18326,31766,4572,9091
body-9275,b,429,66,22877,26782,7449,7418
body-9276,r,612,49,31678,16921,7488,3154
body-9277,r,486,82,14513,8405,9514,8241
body-9278,b,155,96,24046,13485,3853,8733
body-9279,b,417,40,14224,9000,8151,3966
body-9280,r,169,57,1489,4473,2599,407
body-9281,r,989,18,4274,3312,8496,3693
body-9282,b,943,26,11624,19133,7472,9670
body-9283,b,538,20,31439,20578,982,4121
body-9284,g,535,82,1907,8068,8419,9052
body-9285,g,831,66,24269,9068,4892,6237
body-9286,r,53,74,29553,32560,9960,2621
body-9287,r,391,65,22682,17083,6280,171
body-9288,g,859,60,21079,20178,3801,6888
body-9289,b,614,37,25394,18211,256,89
body-9290,r,605,97,27013,10182,2932,7774
body-9291,g,184,31,8117,7643,9112,238
body-9292,g,369,9,31147,32394,4169,51
body-9293,b,682,12,7327,21586,3282,9085
body-9294,b,342,14,1432,7632,9795,2977
body-9295,b,475,1,11650,26249,9966,1229
body-9296,b,848,8,18726,21814,6096,7307
body-9297,b,996,9,5331,11049,1225,7258
body-9298,g,413,39,8901,29739,1882,997
body-9299,g,934,54,18591,25308,1477,5623
body-9300,b,773,78,16978,30950,2257,4519
body-9301,g,54,88,18512,26769,9637,1501
body-9302,r,237,72,24122,4223,4355,4555
body-9303,g,166,1,7361,5798,7305,5029
body-9304,g,884,35,3099,28808,4256,1404
body-9305,b,503,89,1365,14652,9806,9807
body-9306,g,855,4,13411,952,5848,2006
body-9307,g,824,31,21456,26653,4117,952
body-9308,g,190,12,153,10886,8991,4095
body-9309,b,267,81,24091,29427,3758,5821
body-9310,g,276,50,10838,15813,175,1730
body-9311,b,255,32,2116,14540,9645,4022
body-9312,b,983,99,17691,25762,1403,8571
body-9313,r,568,90,2640,24604,9154,7480
body-9314,g,1,54,3967,30865,3912,1060
body-9315,b,783,68,3263,32442,6264,9958
body-9316,b,527,43,6260,28943,697,3380
body-9317,b,415,13,21457,27019,1614,1902
body-9318,g,674,32,9101,30272,4502,401
body-9319,g,864,48,17643,10713,2001,1210
body-9320,r,444,2,17289,5329,9757,7787
body-9321,g,394,94,27308,2698,9583,4570
body-9322,r,449,37,11420,28331,3146,2386
body-9323,g,982,21,2965,25009,2687,5324
body-9324,g,901,72,22555,31574,124,3956
body-9325,g,641,53,15445,15147,8822,5594
body-9326,g,88,32,18852,18461,4373,1623
body-9327,r,359,72,25099,26445,115,1915
body-9328,b,657,33,10707,31573,7155,4646
body-9329,b,466,37,10792,15565,8674,6816
body-9330,g,221,42,3361,30543,2063,8282
body-9331,b,756,58,25780,10086,4832,183
body-9332,g,41,13,11660,10470,4790,8434
body-9333,r,801,72,15135,29933,1854,3435
body-9334,r,486,54,11268,8866,9987,7239
body-9335,r,421,93,16622,18639,5664,6267
body-9336,b,244,23,10980,28899,2141,102
body-9337,g,156,50,9429,16943,795,7926
body-9338,r,205,43,19674,25757,8798,3065
body-9339,b,919,12,10284,17184,3509,4971
body-9340,g,465,92,27653,14719,2651,5426
body-9341,r,691,70,18364,30637,2480,8240
body-9342,r,782,3,17211,18855,9832,2775
body-9343,g,224,51,31824,18855,2590,863
body-9344,r,354,5,22449,17445,3153,8459
body-9345,r,32,64,31386,27263,4784,1902
body-9346,g,78,27,17270,25861,7665,9824
body-9347,b,333,66,12614,5772,6076,6046
body-9348,g,606,43,8588,19603,8643,2864
body-9349,g,74,21,16714,15755,7163,9230
body-9350,r,125,67,23163,6422,4383,1891
body-9351,r,786,80,8162,25155,5588,6670
body-9352,r,999,25,31918,8503,3945,5386
body-9353,b,270,11,19121,22414,9513,1597
body-9354,r,31,9,13833,28365,5526,8722
body-9355,b,578,94,17915,4919,1782,6266
body-9356,g,342,31,31849,12489,7465,1784
body-9357,g,161,70,20990,12139,9699,1339
body-9358,g,823,57,2329,6256,6665,3001
body-9359,b,945,85,12233,29108,2926,4420
body-9360,r,779,6,3928,18730,1586,3018
body-9361,r,168,19,16167,23220,8067,924
body-9362,g,726,15,6281,31632,7169,1322
body-9363,b,632,8,1660,27670,7594,6270
body-9364,g,385,11,16553,893,1083,8908
body-9365,g,601,58,8864,2679,6029,771
body-9366,r,730,76,15373,24137,5835,2988
body-9367,b,831,90,29,14129,5900,707
body-9368,b,97,4,11179,6531,4541,3398
body-9369,r,887,70,26717,25162,4271,8842
body-9370,r,441,93,24403,5051,3703,469
body-9371,r,112,88,11434,22272,1281,6011
body-9372,g,702,40,19867,8252,2478,1395
body-9373,b,552,47,24075,21914,614,2500
body-9374,b,288,18,20342,17352,397,948
body-9375,b,802,93,23660,23441,7074,1567
body-9376,b,616,67,8619,25531,1008,4544
body-9377,r,706,60,26763,30512,9522,2519
body-9378,r,687,46,24742,10768,6130,8338
body-9379,r,387,90,7068,24112,970,9769
body-9380,b,629,25,13140,24649,8569,6535
body-9381,b,463,42,1200,26372,8364,5716
body-9382,b,879,63,14357,26667,1052,1786
body-9383,b,179,76,32567,2770,6231,5695
body-9384,b,740,23,4830,5310,8580,3147
body-9385,r,804,45,28474,19015,3045,1208
body-9386,r,847,68,17956,18213,8097,8983
body-9387,g,318,67,16158,16837,7493,2033
body-9388,r,716,67,22573,10780,2151,7461
body-9389,r,33,69,4114,31147,1969,3352
body-9390,r,291,100,15567,1087,6567,9230
body-9391,g,233,85,22898,7575,4664,1761
body-9392,r,117,22,8142,11374,5238,9454
body-9393,r,773,55,1223,20981,7540,4216
body-9394,b,909,14,3670,1252,1495,2877
body-9395,g,552,99,15151,26948,1066,9010
body-9396,g,500,92,11842,20704,5784,9343
body-9397,b,888,21,26185,21190,4797,4652
body-9398,b,184,54,16429,3562,4819,387
body-9399,r,717,35,10759,21156,5925,2581
body-9400,r,844,56,9609,1311,8280,934
body-9401,r,910,71,9701,30630,5313,3587
body-9402,b,843,19,7718,23051,4634,416
body-9403,r,620,11,27520,25875,1825,9935
body-9404,b,611,26,30962,17395,847,3914
body-9405,r,338,63,7554,30546,9178,2896
body-9406,b,899,55,6622,11171,6857,8639
body-9407,r,973,81,25937,6242,5536,622
body-9408,g,11,52,2851,27419,6272,9186
body-9409,g,768,95,12058,21832,5504,8571
body-9410,b,515,22,25189,13740,2196,4210
body-9411,b,731,23,13050,32766,3001,3998
body-9412,g,130,87,8804,3688,5155,7698
body-9413,b,630,40,3963,29071,3656,8919
body-9414,b,504,98,49,30710,596,8094
body-9415,g,196,76,27811,26207,1635,7606
body-9416,r,484,22,7984,1053,6790,2423
body-9417,r,172,51,6207,716,7339,965
body-9418,g,264,50,325,27307,5443,9528
body-9419,g,360,95,6967,24756,3044,2617
body-9420,b,959,40,8446,9863,5744,4723
body-9421,b,673,7,15625,9858,536,1497
